lon,lat
-31.5894218402817,-64.313748726014
9.43804941371035,124.057905466855
31.3102377727388,-93.253735797551
-1.75272542720942,-47.7645838766688
-19.3912750106263,-48.5711908158584
10.9545886642874,122.420230522668
22.4475759392605,39.8129961099128
-6.61949296159349,106.846213237548
-19.8039017685907,-43.8216544474056
36.7990063720477,-119.659276442975
-22.3278097843089,-42.0182215647232
-29.89880934703,-51.1717364306745
-33.0568723670531,-70.5834156801535
-1.75890544080162,36.5671249763653
-27.2858004566682,-48.7549841615565
29.7496180526942,-96.6430586539006
52.3214062763461,5.79791962927937
47.6721868389564,-0.789990311593776
42.9627345754634,41.4424103968299
34.7276047470814,135.49811217796
36.6759949214671,-90.4990056956682
-22.8592687198395,-43.6679880023236
45.9307808660515,-117.50893871302
43.6156641517547,21.2266154546924
