"Cluster","TimeID","lon","lat"
86,26450,-6.20503281771896,106.843292598136
365,26433,2.28524718791584,102.361850679691
497,26138,15.9605827206365,103.649691117706
470,26091,36.5550455450523,139.894814342903
376,26064,37.2890950946187,126.987453078994
133,26011,-34.6599208356429,-58.4195728590907
451,25999,37.1939623336483,-121.840975274846
129,25995,31.8660491608635,-100.267348138155
68,25957,52.1087313803389,5.14587987179593
486,25844,35.8287431542817,140.017071749814
207,25817,5.76427666038996,102.567493440128
16,25734,34.0625262895676,-123.286104894432
108,25720,61.9866644732111,-149.981058337112
388,25712,34.0560300815027,-117.532360474641
427,25611,35.0932723737945,-78.6318967532368
382,25367,22.5979846065448,-98.3737298775346
128,25299,27.2145699372903,42.6555613200541
289,25230,32.4864967668895,-92.9817989326693
322,25084,13.5432145957778,-117.494937517022
210,25048,16.4260203588982,-91.4877498478677
49,24997,45.131630252722,9.1312922395394
330,24984,3.09328303240198,101.51534296754
138,24831,32.5282033059387,-114.794512310954
219,24716,24.5453621551991,-107.963385756107
14,24634,36.924198480579,23.1526878371957
357,24559,34.8776436980026,138.238978655605
480,24548,38.7262978899115,-90.1872348452989
234,24509,32.0091347601182,35.8200458772197
220,24483,33.0152132776393,-117.154642902602
30,24422,38.4513422409147,27.1019991765994
495,24411,18.1478992271183,103.414039765982
118,24278,20.6796789852528,-88.6549526481447
89,24081,50.6797005926911,3.71582924457044
116,24040,36.6990617963752,-119.722318634126
8,23619,42.1326121312869,-72.7224596412105
321,23549,36.6487173625493,140.629461301445
178,23509,10.899917335522,106.365685339296
232,23456,48.7770996840022,2.38291780224606
17,23429,38.4561986682895,-116.123281432191
326,23414,34.9092587958815,136.498894079081
313,23389,28.4379317705693,-81.8424812834694
198,22913,39.5286641627454,15.0700593965027
276,22775,53.7737036016066,-6.30330808161985
145,22426,35.0305042172124,134.49431791359
54,22416,60.3144610850342,17.3922258352111
266,22410,32.8134004169211,-97.1110260995378
160,22226,31.441468093391,-97.4983406433845
476,22027,56.0840918363125,37.8505461127845
337,21842,53.5045721620443,-2.18699370961375
491,21638,48.8260202247987,7.68589309642234
97,21340,14.4176405384477,145.141005885146
441,21269,34.7424415312073,135.116273223672
393,21261,37.0706340519022,35.5475782282998
350,21260,42.3907379083392,12.1521199137618
269,21121,58.9249437123539,24.4033539976302
397,20837,36.8627214878804,28.0775451702751
185,20767,52.3055666621741,-0.354391810995811
69,20446,52.2293259513124,105.594323340792
229,20421,18.4841190909292,-67.5688676905713
130,19680,35.4600126438026,-119.015902826584
373,19537,41.4744657590028,21.9094178912892
420,19037,39.6447344678609,-121.93854888772
290,19021,18.4889553906262,-76.9099618703813
437,19001,39.9236891415502,-75.087051646679
134,18656,39.9078592514736,-104.975377026035
204,18564,43.7858329627228,-120.269425359003
478,18448,44.198500182666,-123.294805554859
131,18438,33.1358374079281,-111.733514893759
339,18364,5.42157681343037,100.41507000216
458,17878,26.3361736817906,127.698345171095
79,17488,50.2607076766579,-4.55293442263394
226,17477,54.9592318973881,-1.47244400426401
65,17016,40.972934086488,28.8162202390634
435,17008,41.113216339665,27.5614379755575
342,16512,47.0405739082927,-118.255162487245
100,16433,47.3915149163575,17.0374902846124
429,16426,52.1537334259267,8.16785039347741
371,16337,46.4997596268885,11.9342940491096
202,16304,34.6527653239905,-118.139692930891
468,16303,26.4770345638985,141.17163005677
317,16210,28.689942022909,-111.177825405678
186,16112,34.9977650316358,-92.4221336937702
247,16045,30.8160750573991,-84.0907044900992
347,15990,44.3224817819358,20.0062027782779
353,15743,-2.39574948767208,37.4673257998004
175,15713,38.780445593048,-9.10342974297977
167,15298,-23.7067485428668,-46.7999987845722
316,15262,-23.4688847073282,-46.536733105595
485,14504,19.2312617677238,99.3562185123691
413,14323,55.8737575750825,92.8100807658869
157,14236,34.392313683152,-102.064659550931
19,14205,34.2855754497035,135.343640862886
345,13946,33.4218605580231,130.221250883676
192,13925,32.0806637732349,-94.9440755333423
431,13906,30.4340494259671,-89.9975260698322
105,13688,4.51222504706438,101.037574018347
203,13585,52.7473938985305,20.7803195080098
404,13572,56.4419516728083,-3.74591214277048
319,13254,31.6772793749719,73.1741163801852
95,12987,51.4905906522163,-3.15725576740513
264,12636,35.5872363122732,140.325113256932
377,12264,7.11674745747331,8.84151369141271
415,12048,35.2154927765475,-89.7039393329517
193,11978,34.6756199867438,-120.351390286969
31,11957,44.8769589095164,5.7199311196528
67,11825,45.2052697772286,-93.2851153476081
40,10728,28.1891220974375,-141.20442940325
87,10598,45.0761063252721,-75.7121642358211
279,9956,-26.908464472636,28.4186617829578
292,7920,40.826798765609,29.3008083032669
139,7821,35.6524644868478,138.44720055992
182,7757,-2.20520292790668,-79.6460422209674
474,7347,41.0999269055393,29.2521386634329
286,7344,52.4547861214289,13.1864607319743
422,7223,41.0381335271802,29.0186077938002
421,7075,35.5519932223579,133.081650403443
150,6767,46.2784775602381,-59.6829130232408
200,6624,50.9937365526933,18.5828610525661
412,6567,33.807427728357,-116.258207606382
136,6370,29.7727850859384,28.9723915578114
455,5782,29.7352848629727,31.6180173076234
224,5710,41.5368064198865,-80.3466135611704
287,5105,51.1907570584205,31.0332786678841
443,4958,41.6670266753669,-123.074815429662
195,4598,53.5256965229337,-1.12211324522957
351,4558,46.6152161990612,-84.1236696486747
206,4177,39.1417573344373,-84.3983341809814
88,3687,36.744091489031,137.088555273996
15,3402,3.57578946981323,-61.7690288272234
461,3280,34.1869809105267,132.556235988944
248,3209,38.2385105939515,-79.0930404986238
280,3171,51.7655092960095,1.1072798707608
475,2710,27.0247462114369,-94.6664764265591
300,2705,-8.67418178818488,115.336208740033
231,2345,40.4291266441745,-3.73507999682148
254,1958,18.9690983440346,73.1052157254988
364,1740,35.4064963433299,139.565555236213
143,1577,36.9097870068271,-4.29428289510971
477,1342,53.3771240929046,-3.02657730718194
370,846,34.5687178534975,133.766399060088
447,383,37.4206615684783,-77.5349796212661
488,296,40.0836705413122,28.8678103029198
425,208,35.176146389204,138.936190034181
